epoch,rule,seed,J,MI_lb,E_total,total_forwards,patch_idx
132,EProp,2042,-13.384683282238667,0.8095914545029195,1419.4274736741586,133,2
133,EProp,2042,-13.375578676513623,0.829930830700663,1420.5509507214285,134,2
134,EProp,2042,-13.340821187039229,0.780019312445202,1412.084049948443,135,2
135,EProp,2042,-13.32951713064025,0.800183653584833,1412.9700784225083,136,2
136,EProp,2042,-13.355858307686498,0.8410433931920718,1419.690170087857,137,2
137,EProp,2042,-13.382015455894724,0.8072457378944993,1418.9261193789223,138,2
138,EProp,2042,-13.36158549480814,0.8255405038291164,1418.7125998637255,139,2
139,EProp,2042,-13.349866511903604,0.810477029075388,1416.0343540978993,140,2
140,EProp,2042,-13.353929732616425,0.8477445084151025,1420.1674241031528,141,2
141,EProp,2042,-13.374585971140796,0.8714083047788721,1424.5994275919668,142,2
142,EProp,2042,-13.44802883762193,0.8624388447182474,1431.0467682340177,143,2
143,EProp,2042,-13.382246391161292,0.8555665355691815,1423.7812926730473,144,2
144,EProp,2042,-13.374168617852456,0.8857187455070519,1425.9887363359508,145,2
145,EProp,2042,-13.322563889175537,0.8877301272260683,1421.0294016401604,146,2
146,EProp,2042,-13.30100063882171,0.8394163303551352,1414.0416969176845,147,2
147,EProp,2042,-13.327365575694067,0.8400478251824834,1416.741340087655,148,2
148,EProp,2042,-13.357634304649054,0.8656004998458524,1422.3234804494905,149,2
149,EProp,2042,-13.384296423380396,0.9156574052915492,1429.9953828671946,150,2
150,EProp,2042,-13.329948373057189,0.8693682332814459,1419.9316606338634,151,2
151,EProp,2042,-13.373074056866454,0.9019072283675023,1427.4981285233955,152,2
152,EProp,2042,-13.366296138694256,0.9302985606702903,1429.6594699364548,153,2
153,EProp,2042,-13.322532550080693,0.8340471798412037,1415.6579729921896,154,2
154,EProp,2042,-13.36559291377197,0.9194452250327076,1428.5038138804678,155,2
155,EProp,2042,-13.331372215311164,0.916445643433585,1424.781785874475,156,2
156,EProp,2042,-13.359239440039628,0.9135868387918795,1427.2826278831508,157,2
157,EProp,2042,-13.36697818610888,0.9328710042479469,1429.9849190356827,158,2
158,EProp,2042,-13.289183006587919,0.9059869774423452,1419.5169984030265,159,2
159,EProp,2042,-13.4079588092819,0.9770281264230998,1438.4986935705,160,2
160,EProp,2042,-13.332481609631282,0.9326375064372563,1426.5119116068538,161,2
161,EProp,2042,-13.33784681270836,0.9745005072134125,1431.2347319921773,162,2
162,EProp,2042,-13.33687010301334,0.9280566589996662,1426.4926762013004,163,2
163,EProp,2042,-13.32456233160124,0.9345102396002938,1425.9072571201532,164,2
164,EProp,2042,-13.322183257311888,0.9284964842706573,1425.0679741582546,165,2
165,EProp,2042,-13.310500559050517,0.942353531489788,1425.2854090540304,166,2
166,EProp,2042,-13.280696283704277,0.9386527656328676,1421.9349049337145,167,2
167,EProp,2042,-13.374880235208558,0.9463248237085251,1432.1205058917083,168,2
168,EProp,2042,-13.355798292709213,0.972505789873582,1432.8304082582795,169,2
169,EProp,2042,-13.331431760101083,0.9880722335693908,1431.9503993670473,170,2
170,EProp,2042,-13.425393353485624,0.9771174443271988,1440.2510797812822,171,2
171,EProp,2042,-13.386776916671984,1.035656855273169,1442.2433771945152,172,2
172,EProp,2042,-13.319988405537682,1.0340342216150704,1435.4022627152751,173,2
173,EProp,2042,-13.306050008955452,0.9716733755237841,1427.7723384479236,174,2
174,EProp,2042,-13.324497091776495,1.0266734644355269,1435.117055621202,175,2
175,EProp,2042,-13.295505316655031,0.9604882903544709,1425.5993607009502,176,2
176,EProp,2042,-13.287184309019523,0.955943257226127,1424.3127566245648,177,2
177,EProp,2042,-13.378308196760628,1.0323114157536368,1441.0619612514265,178,2
178,EProp,2042,-13.369635215704916,1.0461864420539178,1441.5821657758834,179,2
179,EProp,2042,-13.360600921264371,1.052330555865432,1441.2931477129803,180,2
180,EProp,2042,-13.292497679946434,1.0291993965680177,1432.1697076514452,181,2
181,EProp,2042,-13.37858759200105,1.059065075623669,1443.765266762472,182,2
182,EProp,2042,-13.291179789135652,0.9801643179848463,1427.1344107120499,183,2
183,EProp,2042,-13.411828735874403,1.0844006601759146,1449.6229396050317,184,2
184,EProp,2042,-13.202475458687893,0.9645392526951371,1416.7014711383028,185,2
185,EProp,2042,-13.326810107650088,1.0612925541164475,1438.8102661766534,186,2
186,EProp,2042,-13.337261021351004,1.0444149708455646,1438.1675992196567,187,2
187,EProp,2042,-13.266560667084265,1.0377663872718534,1430.4327054356118,188,2
188,EProp,2042,-13.299421451135682,1.0540580515360163,1435.3479502671698,189,2
189,EProp,2042,-13.314141564304705,1.054590050304795,1436.8731614609499,190,2
190,EProp,2042,-13.341602717750522,1.0573808146806987,1439.898353243122,191,2
191,EProp,2042,-13.338197005612567,1.0452748046974716,1438.3471810310039,192,2
192,EProp,2042,-13.385945864786343,1.0990049148976957,1448.4950779684038,193,2
193,EProp,2042,-13.276901705258853,1.0699704896605855,1434.6872194919438,194,2
194,EProp,2042,-13.325415673597597,1.0824885063205238,1440.7904179918119,195,2
195,EProp,2042,-13.321661648071723,1.088645199851113,1441.0306847922836,196,2
196,EProp,2042,-13.358817041455888,1.0999674104788788,1445.8784451934766,197,2
197,EProp,2042,-13.295760851282187,1.0888569784635727,1438.461782974576,198,2
198,EProp,2042,-13.284514828034057,1.1172028538990044,1440.171768193306,199,2
199,EProp,2042,-13.38629096934325,1.0634714128753877,1444.9762382218637,200,2
0,RewardHebb,2042,-79.23589924536512,0.0,7923.589924536512,1,2
1,RewardHebb,2042,-37.47390063715285,0.013341430927778841,3748.724206808063,2,2
2,RewardHebb,2042,-32.322595345580076,0.0,3232.2595345580075,3,2
3,RewardHebb,2042,-29.501450853712885,0.010010925811001492,2951.146177952389,4,2
4,RewardHebb,2042,-27.254326876079553,0.06892666482401832,2732.325354090357,5,2
5,RewardHebb,2042,-25.74243311719176,0.013604724775896138,2575.6037841967654,6,2
6,RewardHebb,2042,-24.872099780037885,0.07958354988978966,2495.1683329927673,7,2
7,RewardHebb,2042,-23.828353767675857,0.0641608045355282,2389.2514572211385,8,2
8,RewardHebb,2042,-23.202777990928553,0.08532451114695938,2328.8102502075512,9,2
9,RewardHebb,2042,-22.7698919571165,0.15463116838540358,2292.45231255019,10,2
10,RewardHebb,2042,-22.415503789304626,0.16799625569293308,2258.350004499756,11,2
11,RewardHebb,2042,-22.00816931749228,0.09464169352315555,2210.2811011015433,12,2
12,RewardHebb,2042,-21.899309249062593,0.14848362926424707,2204.779287832684,13,2
13,RewardHebb,2042,-21.54486956102667,0.17374085133875994,2171.861041236543,14,2
14,RewardHebb,2042,-21.460841190388727,0.08625977621215286,2154.710096660088,15,2
15,RewardHebb,2042,-21.46162615615963,0.11852380993710332,2158.0149966096733,16,2
16,RewardHebb,2042,-21.291898407363128,0.1829079248518557,2147.4806332214985,17,2
17,RewardHebb,2042,-21.224271650398926,0.20847021453772285,2143.2741864936647,18,2
18,RewardHebb,2042,-21.07600266340506,0.20206893585577035,2127.807159926083,19,2
19,RewardHebb,2042,-21.033010562967362,0.1848209763074804,2121.7831539274844,20,2
20,RewardHebb,2042,-21.11014042322506,0.23463289372256702,2134.4773316947626,21,2
21,RewardHebb,2042,-20.960300526625396,0.22919390505784776,2118.9494431683243,22,2
22,RewardHebb,2042,-20.989673259567706,0.2806245251964308,2127.0297784764134,23,2
23,RewardHebb,2042,-20.900227070590407,0.2707370723679303,2117.0964142958337,24,2
24,RewardHebb,2042,-20.90375988741385,0.21609133338558362,2111.9851220799437,25,2
25,RewardHebb,2042,-20.808323657475533,0.24653818479836742,2105.48618422739,26,2
26,RewardHebb,2042,-20.83291107702479,0.23826806690294156,2107.1179143927734,27,2
27,RewardHebb,2042,-20.792989083350854,0.2916507643692108,2108.4639847720064,28,2
28,RewardHebb,2042,-20.877668895273313,0.27383335487467564,2115.1502250147987,29,2
29,RewardHebb,2042,-20.79486004496338,0.27932983396196276,2107.418987892534,30,2
30,RewardHebb,2042,-20.79279047649854,0.2984109270781561,2109.1201403576692,31,2
31,RewardHebb,2042,-20.799538472693012,0.30745900655221803,2110.699747924523,32,2
32,RewardHebb,2042,-20.828230617202035,0.31821405539583925,2114.6444672597872,33,2
33,RewardHebb,2042,-20.76071264734378,0.31679468726841176,2107.750733461219,34,2
34,RewardHebb,2042,-20.811569235991787,0.364324079866841,2117.5893315858625,35,2
35,RewardHebb,2042,-20.760899833711925,0.35111053155906813,2111.2010365270994,36,2
36,RewardHebb,2042,-20.782991002003392,0.3780398337141566,2116.1030835717547,37,2
37,RewardHebb,2042,-20.82087095848197,0.4333317513759791,2125.4202709857946,38,2
38,RewardHebb,2042,-20.694875739914384,0.37774197208505367,2107.2617711999437,39,2
39,RewardHebb,2042,-20.730975648103584,0.39205966836509276,2112.3035316468677,40,2
40,RewardHebb,2042,-20.719758618224546,0.3762640903497809,2109.602270857433,41,2
41,RewardHebb,2042,-20.659005969416885,0.4287361779037999,2108.7742147320687,42,2
42,RewardHebb,2042,-20.753005516308157,0.3815036171052597,2113.4509133413417,43,2
43,RewardHebb,2042,-20.795775428068207,0.44829967258202874,2124.4075100650234,44,2
44,RewardHebb,2042,-20.77139129579404,0.4391559626656143,2121.054725845965,45,2
45,RewardHebb,2042,-20.80328288771767,0.42539406213265707,2122.867694985033,46,2
46,RewardHebb,2042,-20.776654592039822,0.48915328513248557,2126.5807877172306,47,2
47,RewardHebb,2042,-20.70218101511629,0.45174869670596873,2115.392971182226,48,2
48,RewardHebb,2042,-20.680806186817065,0.47518890554355586,2115.5995092360617,49,2
49,RewardHebb,2042,-20.738518111574933,0.42163044168855546,2116.014855326349,50,2
50,RewardHebb,2042,-20.640616014004998,0.4242420450817743,2106.485805908677,51,2
51,RewardHebb,2042,-20.648380667407604,0.48123818037710553,2112.961884778471,52,2
52,RewardHebb,2042,-20.71335330440419,0.523550072857998,2123.690337726219,53,2
53,RewardHebb,2042,-20.667097232872592,0.483173287638043,2115.0270520510635,54,2
54,RewardHebb,2042,-20.69776069368749,0.5562488068755833,2125.400950056307,55,2
55,RewardHebb,2042,-20.629982154287895,0.5369204379622259,2116.690259225012,56,2
56,RewardHebb,2042,-20.674459246355163,0.4905064502284886,2116.496569658365,57,2
57,RewardHebb,2042,-20.63729523875579,0.5293597361225792,2116.665497487837,58,2
58,RewardHebb,2042,-20.720357259014957,0.48743546192886145,2120.7792720943817,59,2
59,RewardHebb,2042,-20.732020892802144,0.5743837144278303,2130.6404607229974,60,2
60,RewardHebb,2042,-20.573638664880818,0.5449155117810927,2111.855417666191,61,2
61,RewardHebb,2042,-20.690154747045366,0.5846293064430617,2127.478405348843,62,2
62,RewardHebb,2042,-20.63477530442957,0.5149440021260134,2114.9719306555585,63,2
63,RewardHebb,2042,-20.563263631127178,0.5416484886675432,2110.491211979472,64,2
64,RewardHebb,2042,-20.64855749913604,0.60643177785344,2125.498927698948,65,2
65,RewardHebb,2042,-20.6088773380375,0.5667176878302369,2117.5595025867738,66,2
66,RewardHebb,2042,-20.525228791783352,0.5744770185524741,2109.9705810335827,67,2
67,RewardHebb,2042,-20.650287518334355,0.5921323085657297,2124.2419826900086,68,2
68,RewardHebb,2042,-20.559196913251235,0.5690994284439013,2112.8296341695136,69,2
69,RewardHebb,2042,-20.66595149355656,0.5728656681475615,2123.881716170412,70,2
70,RewardHebb,2042,-20.624345768497903,0.6329042504420985,2125.7250018940003,71,2
71,RewardHebb,2042,-20.67778560218007,0.6551250135940854,2133.2910615774153,72,2
72,RewardHebb,2042,-20.585749311261857,0.6099266338906952,2119.567594515255,73,2
73,RewardHebb,2042,-20.52716420663876,0.6331398608065246,2116.0304067445286,74,2
74,RewardHebb,2042,-20.70735929934265,0.6872994373940058,2139.4658736736656,75,2
75,RewardHebb,2042,-20.619389674088083,0.6510394809192777,2127.042915500736,76,2
76,RewardHebb,2042,-20.534544302444093,0.6438989953086471,2117.8443297752738,77,2
77,RewardHebb,2042,-20.588600144884435,0.6873785322734842,2127.597867715792,78,2
78,RewardHebb,2042,-20.51997492256804,0.6833332734915127,2120.330819605955,79,2
79,RewardHebb,2042,-20.562755476270517,0.6722645917341357,2123.502006800465,80,2
80,RewardHebb,2042,-20.56858910873793,0.6740897127703058,2124.2678821508234,81,2
81,RewardHebb,2042,-20.641673157198493,0.7187418917951951,2136.0415048993686,82,2
82,RewardHebb,2042,-20.590272603142807,0.7463276008715316,2133.660020401434,83,2
83,RewardHebb,2042,-20.484894632159452,0.6714836307291505,2115.63782628886,84,2
84,RewardHebb,2042,-20.5631317686828,0.7399058612427116,2130.303762992551,85,2
85,RewardHebb,2042,-20.550996646437802,0.7385128118048669,2128.950945824267,86,2
86,RewardHebb,2042,-20.61026927900201,0.7515371616175028,2136.180644061951,87,2
87,RewardHebb,2042,-20.43892625477053,0.6905770073608215,2112.950326213135,88,2
88,RewardHebb,2042,-20.525466759137707,0.7243403881762047,2124.9807147313913,89,2
89,RewardHebb,2042,-20.53196002487755,0.7599303580339889,2129.189038291154,90,2
90,RewardHebb,2042,-20.56537360013225,0.7974075481361931,2136.278114826844,91,2
91,RewardHebb,2042,-20.609707992954945,0.7534178025517004,2136.312579550665,92,2
92,RewardHebb,2042,-20.544023195587137,0.811966463708433,2135.598965929557,93,2
93,RewardHebb,2042,-20.595707429139274,0.7690721901116282,2136.4779619250903,94,2
94,RewardHebb,2042,-20.46843719025809,0.7756303926038828,2124.406758286197,95,2
95,RewardHebb,2042,-20.441542834771784,0.7855831756007214,2122.7126010372504,96,2
96,RewardHebb,2042,-20.580310390143303,0.8330168778892943,2141.3327268032594,97,2
97,RewardHebb,2042,-20.53231192828999,0.8199241657562295,2135.223609404622,98,2
98,RewardHebb,2042,-20.505368932159822,0.816249091022534,2132.1618023182355,99,2
99,RewardHebb,2042,-20.527239026763052,0.8579631411287565,2138.5202167891807,100,2
100,RewardHebb,2042,-20.459741239865348,0.8653736838702044,2132.511492373555,101,2
101,RewardHebb,2042,-20.58116553415592,0.8324147782482378,2141.358031240416,102,2
102,RewardHebb,2042,-20.54324210369821,0.8245146163005472,2136.7756719998756,103,2
103,RewardHebb,2042,-20.449899255279334,0.8803831800394533,2133.0282435318786,104,2
104,RewardHebb,2042,-20.52921571904785,0.8745366134292647,2140.3752332477115,105,2
105,RewardHebb,2042,-20.469673942217977,0.8176722632595492,2128.7346205477525,106,2
106,RewardHebb,2042,-20.481363563205605,0.8329718375944912,2131.4335400800096,107,2
107,RewardHebb,2042,-20.486250176253336,0.8568969705807659,2134.3147146834103,108,2
108,RewardHebb,2042,-20.533555517848285,0.8947833316138074,2142.8338849462093,109,2
109,RewardHebb,2042,-20.403150828828284,0.8696325365234836,2127.2783365351765,110,2
110,RewardHebb,2042,-20.485101127556486,0.8702901747546408,2135.5391302311127,111,2
111,RewardHebb,2042,-20.541693696804884,0.8810570745754065,2142.275077138029,112,2
112,RewardHebb,2042,-20.443230383644547,0.8992361216652962,2134.2466505309844,113,2
113,RewardHebb,2042,-20.490239396113598,0.9062105593858893,2139.644995549949,114,2
114,RewardHebb,2042,-20.371451673257152,0.9068357866943919,2127.8287459951543,115,2
115,RewardHebb,2042,-20.434796245116935,0.924572494404007,2135.936873952094,116,2
116,RewardHebb,2042,-20.4726734072796,0.9012765094043367,2137.3949916683937,117,2
117,RewardHebb,2042,-20.41732811330485,0.9158686760452754,2133.3196789350127,118,2
118,RewardHebb,2042,-20.44142341275252,0.9309850179433687,2137.2408430695887,119,2
119,RewardHebb,2042,-20.544433936084175,0.9472177571251184,2149.1651693209296,120,2
120,RewardHebb,2042,-20.4824406640644,0.954479184805149,2143.6919848869547,121,2
121,RewardHebb,2042,-20.450029977616264,0.9546187701170687,2140.464874773333,122,2
122,RewardHebb,2042,-20.365846791462136,0.9791598070850043,2134.500659854714,123,2
123,RewardHebb,2042,-20.439169602882174,0.9782122383255949,2141.738184120777,124,2
124,RewardHebb,2042,-20.434891135085174,0.9423324992443742,2137.722363432955,125,2
125,RewardHebb,2042,-20.409544325599093,0.9653730300832528,2137.4917355682346,126,2
126,RewardHebb,2042,-20.457959455127146,0.9296382874407767,2138.7597742567923,127,2
127,RewardHebb,2042,-20.374495367326034,0.9944308444555627,2136.89262117816,128,2
128,RewardHebb,2042,-20.49163576221237,1.0154018199893307,2150.70375822017,129,2
129,RewardHebb,2042,-20.48103895852811,0.9913114965208027,2147.2350455048913,130,2
130,RewardHebb,2042,-20.37136967349549,1.0161272408339608,2138.749691432945,131,2
131,RewardHebb,2042,-20.38838473276967,1.015372585246705,2140.3757318016374,132,2
132,RewardHebb,2042,-20.429048680763685,1.0010091641696184,2143.0057844933303,133,2
133,RewardHebb,2042,-20.42036351260542,1.035367897720929,2145.573141032635,134,2
134,RewardHebb,2042,-20.38455108908942,0.9926602586784714,2137.7211347767893,135,2
135,RewardHebb,2042,-20.339180251744345,1.0189549134745581,2135.8135165218905,136,2
136,RewardHebb,2042,-20.359335113742844,1.05191066914068,2141.1245782883525,137,2
137,RewardHebb,2042,-20.40340843943662,1.0149309951701722,2141.833943460679,138,2
138,RewardHebb,2042,-20.377010256485654,1.0428564441464858,2141.986670063214,139,2
139,RewardHebb,2042,-20.37139970678998,1.0290307333282114,2140.0430440118193,140,2
140,RewardHebb,2042,-20.368128102170257,1.0610093310233704,2142.9137433193628,141,2
141,RewardHebb,2042,-20.406042485847827,1.0724467576122718,2147.84892434601,142,2
142,RewardHebb,2042,-20.507466536689968,1.0568756698699089,2156.4342206559877,143,2
143,RewardHebb,2042,-20.456491780393563,1.0602617714377427,2151.6753551831307,144,2
144,RewardHebb,2042,-20.447954641194542,1.0954094297406083,2154.336407093515,145,2
145,RewardHebb,2042,-20.37254520860676,1.097155775690187,2146.9700984296946,146,2
146,RewardHebb,2042,-20.314488206099,1.0735183196783873,2138.8006525777387,147,2
147,RewardHebb,2042,-20.335769375861002,1.0426509432839255,2137.8420319144925,148,2
148,RewardHebb,2042,-20.350419834100986,1.0786861059485315,2142.9105940049517,149,2
149,RewardHebb,2042,-20.390554284192838,1.1240771578346016,2151.463144202744,150,2
150,RewardHebb,2042,-20.334669079332592,1.0866580077537389,2142.1327087086333,151,2
151,RewardHebb,2042,-20.38688426638821,1.105015592584319,2149.189985897253,152,2
152,RewardHebb,2042,-20.395651523110164,1.139177157361798,2153.482868047196,153,2
153,RewardHebb,2042,-20.343158448588927,1.0395266650363832,2138.268511362531,154,2
154,RewardHebb,2042,-20.35477969524863,1.1340103198324858,2148.8790015081117,155,2
155,RewardHebb,2042,-20.328863171039043,1.1336952322152802,2146.2558403254325,156,2
156,RewardHebb,2042,-20.345540404104682,1.1337649586457814,2147.930536275046,157,2
157,RewardHebb,2042,-20.377875110724876,1.1449634118262417,2152.283852255112,158,2
158,RewardHebb,2042,-20.272961282052915,1.1298766633082096,2140.2837945361125,159,2
159,RewardHebb,2042,-20.406941889952666,1.182731047200307,2158.9672937152973,160,2
160,RewardHebb,2042,-20.33921402424456,1.1498840003862556,2148.909802463081,161,2
161,RewardHebb,2042,-20.3396534606849,1.1871084323502354,2152.6761893035136,162,2
162,RewardHebb,2042,-20.326048658888322,1.147999881647777,2147.40485405361,163,2
163,RewardHebb,2042,-20.318929046556377,1.1481754383255933,2146.710448488197,164,2
164,RewardHebb,2042,-20.28275793503081,1.158531877262865,2144.128981229367,165,2
165,RewardHebb,2042,-20.265156204879734,1.1732095759381411,2143.8365780817876,166,2
166,RewardHebb,2042,-20.22950533491396,1.1718871030707847,2140.139243798474,167,2
167,RewardHebb,2042,-20.313894922398113,1.1818124034998476,2149.570732589796,168,2
168,RewardHebb,2042,-20.32349697935433,1.1925053676197377,2151.600234697407,169,2
169,RewardHebb,2042,-20.304046515906446,1.2011130894650113,2150.5159605371455,170,2
170,RewardHebb,2042,-20.417547099013294,1.1843672424634382,2160.191434147673,171,2
171,RewardHebb,2042,-20.409960570589856,1.2375713558135444,2164.75319264034,172,2
172,RewardHebb,2042,-20.322527364373304,1.256480811046404,2157.900817541971,173,2
173,RewardHebb,2042,-20.31008788270021,1.1963435323251266,2150.6431415025336,174,2
174,RewardHebb,2042,-20.316982387880707,1.2361537499936506,2155.3136137874358,175,2
175,RewardHebb,2042,-20.249083928813864,1.197565373543405,2144.664930235727,176,2
176,RewardHebb,2042,-20.218611772773244,1.1902318194646089,2140.884359223785,177,2
177,RewardHebb,2042,-20.343916889220665,1.2377476737631308,2158.1664562983797,178,2
178,RewardHebb,2042,-20.340544494868066,1.2643923511644048,2160.493684603247,179,2
179,RewardHebb,2042,-20.34712108777424,1.26602151278018,2161.314260055442,180,2
180,RewardHebb,2042,-20.265618767544645,1.2522951020037243,2151.791386954837,181,2
181,RewardHebb,2042,-20.370309623528417,1.2633520323284069,2163.366165585682,182,2
182,RewardHebb,2042,-20.245295128408745,1.2147257718245221,2146.0020900233267,183,2
183,RewardHebb,2042,-20.39653495915821,1.2962965410407867,2169.2831500198995,184,2
184,RewardHebb,2042,-20.172552473933308,1.1991995533255826,2137.175202725889,185,2
185,RewardHebb,2042,-20.264614896837074,1.2756902881661598,2154.0305185003235,186,2
186,RewardHebb,2042,-20.275340985024055,1.2679098923447387,2154.3250877368796,187,2
187,RewardHebb,2042,-20.184068351929817,1.2744624744719695,2145.853082640179,188,2
188,RewardHebb,2042,-20.209477776492594,1.2858811949143072,2149.53589714069,189,2
189,RewardHebb,2042,-20.222904925736596,1.2846640081117746,2150.756893384837,190,2
190,RewardHebb,2042,-20.24509227551658,1.286079627693454,2153.1171903210034,191,2
191,RewardHebb,2042,-20.249328086306047,1.2855252466927185,2153.4853332998764,192,2
192,RewardHebb,2042,-20.35649542542032,1.2971286015093861,2165.3624026929706,193,2
193,RewardHebb,2042,-20.21635439050917,1.309225219005859,2152.557960951503,194,2
194,RewardHebb,2042,-20.273219077909015,1.2917543915405374,2156.497346944955,195,2
195,RewardHebb,2042,-20.269364145002005,1.3097221161177108,2157.9086261119714,196,2
196,RewardHebb,2042,-20.310570518327467,1.3164779570964775,2162.7048475423944,197,2
197,RewardHebb,2042,-20.231462998636406,1.3251381465605072,2155.6601145196914,198,2
198,RewardHebb,2042,-20.21824855720077,1.344757039838208,2156.3005597038978,199,2
199,RewardHebb,2042,-20.349884631662295,1.2707211577634867,2162.060578942578,200,2
0,REINFORCE,2042,-79.23589904792304,0.0,7923.589904792304,3,2
1,REINFORCE,2042,-79.16360933638322,0.0,7916.3609336383215,6,2
2,REINFORCE,2042,-79.20216130275215,0.0,7920.216130275214,9,2
3,REINFORCE,2042,-79.21416885122595,0.0,7921.416885122595,12,2
4,REINFORCE,2042,-79.19234074375109,0.0,7919.234074375109,15,2
5,REINFORCE,2042,-79.24544088490072,0.0,7924.544088490071,18,2
6,REINFORCE,2042,-79.37133369358712,0.0,7937.133369358712,21,2
7,REINFORCE,2042,-79.32283128850513,0.0,7932.283128850513,24,2
8,REINFORCE,2042,-79.27784885012116,0.0,7927.784885012115,27,2
9,REINFORCE,2042,-79.28021541561094,0.0,7928.021541561094,30,2
10,REINFORCE,2042,-79.21172993100787,0.0,7921.172993100787,33,2
11,REINFORCE,2042,-79.29565913888025,0.0,7929.5659138880255,36,2
12,REINFORCE,2042,-79.34177078113753,0.0,7934.177078113752,39,2
13,REINFORCE,2042,-79.37520279377566,0.0,7937.520279377566,42,2
14,REINFORCE,2042,-79.37823649974258,0.0,7937.823649974258,45,2
15,REINFORCE,2042,-79.35085052057288,0.0,7935.085052057288,48,2
16,REINFORCE,2042,-79.27118974318877,0.0,7927.118974318877,51,2
17,REINFORCE,2042,-79.35763653752814,0.0,7935.763653752814,54,2
18,REINFORCE,2042,-79.35633362317745,0.0,7935.633362317745,57,2
19,REINFORCE,2042,-79.38743996110135,0.0,7938.7439961101345,60,2
20,REINFORCE,2042,-79.19488486377219,0.0,7919.488486377219,63,2
21,REINFORCE,2042,-79.35891222525314,0.0,7935.891222525313,66,2
22,REINFORCE,2042,-79.45977294797252,0.0,7945.977294797252,69,2
23,REINFORCE,2042,-79.35305242380663,0.0,7935.305242380663,72,2
24,REINFORCE,2042,-79.3021380333655,0.0,7930.21380333655,75,2
25,REINFORCE,2042,-79.29880521051932,0.0,7929.880521051931,78,2
26,REINFORCE,2042,-79.25188086444878,0.0,7925.188086444878,81,2
27,REINFORCE,2042,-78.87284906060601,0.4464768317601484,7931.932589236616,84,2
28,REINFORCE,2042,-79.3057159927567,0.01833782549101004,7932.405381824772,87,2
29,REINFORCE,2042,-79.27825860474307,0.0,7927.825860474308,90,2
30,REINFORCE,2042,-78.6572510931208,0.5965833600181885,7925.383445313899,93,2
31,REINFORCE,2042,-79.08723451791404,0.24136483265883735,7932.859935057288,96,2
32,REINFORCE,2042,-78.86844424577255,0.4371870376629894,7930.563128343554,99,2
33,REINFORCE,2042,-79.22550564368436,0.0,7922.5505643684355,102,2
34,REINFORCE,2042,-79.3267010294621,0.0,7932.670102946209,105,2
35,REINFORCE,2042,-79.4173902147035,0.0,7941.73902147035,108,2
36,REINFORCE,2042,-79.32300780197266,0.0,7932.300780197266,111,2
37,REINFORCE,2042,-79.31290552867655,0.0,7931.290552867655,114,2
38,REINFORCE,2042,-79.37444386438864,0.0,7937.444386438863,117,2
39,REINFORCE,2042,-79.30715587123244,0.0,7930.7155871232435,120,2
40,REINFORCE,2042,-79.08284233277075,0.08713271438850612,7916.997504715926,123,2
41,REINFORCE,2042,-78.93020375374293,0.3353700206974155,7926.5573774440345,126,2
42,REINFORCE,2042,-78.65961611304091,0.6290523734293174,7928.866848647022,129,2
43,REINFORCE,2042,-79.18831160876702,0.15124611499539853,7933.955772376242,132,2
44,REINFORCE,2042,-79.24099302732327,0.0,7924.0993027323275,135,2
45,REINFORCE,2042,-78.88635906355884,0.3526333320172661,7923.89923955761,138,2
46,REINFORCE,2042,-79.28440935631431,0.0,7928.440935631431,141,2
47,REINFORCE,2042,-79.42800248315845,0.0,7942.800248315845,144,2
48,REINFORCE,2042,-79.4205256669893,0.0,7942.052566698931,147,2
49,REINFORCE,2042,-78.53822714222545,0.8583273259819846,7939.655446820743,150,2
50,REINFORCE,2042,-79.21714105960697,0.15304289631969326,7937.018395592666,153,2
51,REINFORCE,2042,-79.35072548740764,0.0,7935.0725487407635,156,2
52,REINFORCE,2042,-78.96487640683874,0.3299635408519954,7929.4839947690725,159,2
53,REINFORCE,2042,-77.88007675732604,1.3925431789637415,7927.261993628978,162,2
54,REINFORCE,2042,-77.89926131890209,1.2784984202792413,7917.775973918133,165,2
55,REINFORCE,2042,-78.4717013579756,0.8868350256529345,7935.853638362853,168,2
56,REINFORCE,2042,-78.15086957039479,1.1281449441333031,7927.901451452809,171,2
57,REINFORCE,2042,-77.78510628389017,1.5391122865256146,7932.421857041578,174,2
58,REINFORCE,2042,-78.65141940649346,0.6429499079670902,7929.4369314460555,177,2
59,REINFORCE,2042,-78.9221419903182,0.3126810512537901,7923.482304157198,180,2
60,REINFORCE,2042,-78.44173891607095,0.8455084211923323,7928.724733726328,183,2
61,REINFORCE,2042,-78.96522091884647,0.32364454514113294,7928.88654639876,186,2
62,REINFORCE,2042,-78.33543706595317,0.9940972863566251,7932.953435230979,189,2
63,REINFORCE,2042,-78.11513656105492,1.2149056455664802,7933.004220662139,192,2
64,REINFORCE,2042,-78.60525302139527,0.7981437827648774,7940.339680416015,195,2
65,REINFORCE,2042,-78.42883940247894,1.0069216187535408,7943.576102123247,198,2
66,REINFORCE,2042,-78.64620772915293,0.6763590741664269,7932.256680331936,201,2
67,REINFORCE,2042,-79.3223447583457,0.0,7932.23447583457,204,2
68,REINFORCE,2042,-78.47700472271664,0.8175282114712568,7929.45329341879,207,2
69,REINFORCE,2042,-78.05550187612783,1.077950647668449,7913.345252379628,210,2
70,REINFORCE,2042,-78.0405909535066,1.1827365106144856,7922.332746412108,213,2
