rule,seed,epoch,J,MI_lb,E_total,compute_cost
RewardHebb,1,150,-21.625385008649705,0.6391100872869941,2226.44950959367,151
RewardHebb,1,151,-21.636548307877465,0.6283157114731068,2226.486401935057,152
RewardHebb,1,152,-21.652617989637257,0.5861966392539602,2223.8814628891214,153
RewardHebb,1,153,-21.576571807490414,0.626019249795978,2220.259105728639,154
RewardHebb,1,154,-21.7161625967965,0.6324608640337157,2234.8623460830213,155
RewardHebb,1,155,-21.570568298099793,0.6070624416837922,2217.7630739783585,156
RewardHebb,1,156,-21.597924241656123,0.6064921922327229,2220.4416433888846,157
RewardHebb,1,157,-21.43404175076857,0.5867990870621398,2202.084083783071,158
RewardHebb,1,158,-21.460136321025136,0.6249648244646915,2208.5101145489825,159
RewardHebb,1,159,-21.57323107694329,0.6429913419597826,2221.622241890307,160
RewardHebb,1,160,-21.50441911787226,0.6953407466755603,2219.975986454782,161
RewardHebb,1,161,-21.50534746922954,0.6070139414061142,2211.236141063566,162
RewardHebb,1,162,-21.580202386113285,0.627676190405734,2220.787857651902,163
RewardHebb,1,163,-21.684035306607242,0.6315756717782559,2231.56109783855,164
RewardHebb,1,164,-21.518564942012926,0.6723496619160505,2219.0914603928977,165
RewardHebb,1,165,-21.54384988907124,0.6057681550580738,2214.961804412931,166
RewardHebb,1,166,-21.65348559966409,0.6539171002554598,2230.740269991955,167
RewardHebb,1,167,-21.752976090477198,0.6970430273050203,2245.0019117782217,168
RewardHebb,1,168,-21.53506587594238,0.633787114516406,2216.8852990458786,169
RewardHebb,1,169,-21.555889049163447,0.689941339292476,2224.5830388455925,170
RewardHebb,1,170,-21.613906016194072,0.6716282616817297,2228.55342778758,171
RewardHebb,1,171,-21.502257452821187,0.6417065773249249,2214.396403014611,172
RewardHebb,1,172,-21.430602799823216,0.7347213850329064,2216.532418485612,173
RewardHebb,1,173,-21.546809681652714,0.6363364533544806,2218.3146135007196,174
RewardHebb,1,174,-21.598590357764746,0.6414971464726724,2224.0087504237417,175
RewardHebb,1,175,-21.700516864439415,0.617993871029805,2231.8510735469217,176
RewardHebb,1,176,-21.48307226099102,0.641533526995246,2212.4605787986266,177
RewardHebb,1,177,-21.505494270556593,0.7050625680583673,2221.0556838614957,178
RewardHebb,1,178,-21.552276816651037,0.6628325362275351,2221.510935287857,179
RewardHebb,1,179,-21.492952222080465,0.6519628290898369,2214.49150511703,180
RewardHebb,1,180,-21.469687896302823,0.7300239746826964,2219.971187098552,181
RewardHebb,1,181,-21.44773547552473,0.71887943118469,2216.661490670942,182
RewardHebb,1,182,-21.493001556083964,0.6842635964079569,2217.726515249192,183
RewardHebb,1,183,-21.69779214978649,0.7207273466994879,2241.851949648598,184
RewardHebb,1,184,-21.607491551370583,0.6748157612683343,2228.230731263892,185
RewardHebb,1,185,-21.55500871436918,0.7463217496316563,2230.133046400084,186
RewardHebb,1,186,-21.515736197074478,0.6391412325342971,2215.4877429608773,187
RewardHebb,1,187,-21.622758174891754,0.7286073049107165,2235.136547980247,188
RewardHebb,1,188,-21.44556589639743,0.767506759785241,2221.307265618267,189
RewardHebb,1,189,-21.493719774456032,0.7237751866428139,2221.7494961098846,190
RewardHebb,1,190,-21.464603042415963,0.6861247398348636,2215.0727782250824,191
RewardHebb,1,191,-21.659338914741127,0.6966161613938366,2235.5955076134965,192
RewardHebb,1,192,-21.663847151843708,0.749366697718064,2241.321384956177,193
RewardHebb,1,193,-21.585517358366445,0.701534255456937,2228.7051613823382,194
RewardHebb,1,194,-21.567065741410822,0.7499605266587821,2231.7026268069603,195
RewardHebb,1,195,-21.46928897468008,0.7352548782356001,2220.454385291568,196
RewardHebb,1,196,-21.521675017299305,0.7337320847033553,2225.540710200266,197
RewardHebb,1,197,-21.631849293970962,0.7311031831806685,2236.295247715163,198
RewardHebb,1,198,-21.496688518122014,0.7253656451853061,2222.205416330732,199
RewardHebb,1,199,-21.530252185033987,0.7219188466642477,2225.2171031698235,200
REINFORCE,0,0,-104.25146998828451,0.0,10425.146998828452,3
REINFORCE,0,1,-104.19928606482141,0.0,10419.92860648214,6
REINFORCE,0,2,-104.17419945352223,0.0,10417.419945352223,9
REINFORCE,0,3,-104.13972584768335,0.0,10413.972584768335,12
REINFORCE,0,4,-104.25362381456577,0.0,10425.362381456576,15
REINFORCE,0,5,-104.33839893406119,0.0,10433.839893406119,18
REINFORCE,0,6,-104.23242632016522,0.0,10423.242632016521,21
REINFORCE,0,7,-104.18034037481088,0.0,10418.034037481088,24
REINFORCE,0,8,-104.20781269209677,0.0,10420.781269209676,27
REINFORCE,0,9,-104.2242305137138,0.0,10422.423051371381,30
REINFORCE,0,10,-104.22137129870727,0.0,10422.137129870727,33
REINFORCE,0,11,-104.25683984499236,0.0,10425.683984499236,36
REINFORCE,0,12,-104.23776337131468,0.0,10423.776337131469,39
REINFORCE,0,13,-104.2377534332189,0.0,10423.77534332189,42
REINFORCE,0,14,-104.15487384411936,0.0,10415.487384411936,45
REINFORCE,0,15,-104.25965103227314,0.0,10425.965103227314,48
REINFORCE,0,16,-104.34163594958555,0.0,10434.163594958554,51
REINFORCE,0,17,-104.18855841666053,0.0,10418.855841666053,54
REINFORCE,0,18,-104.29834542632587,0.0,10429.834542632587,57
REINFORCE,0,19,-104.16099204568938,0.0,10416.099204568938,60
REINFORCE,0,20,-104.23989731466293,0.0,10423.989731466292,63
REINFORCE,0,21,-104.1955725166414,0.0,10419.55725166414,66
REINFORCE,0,22,-104.29060179834113,0.0,10429.060179834112,69
REINFORCE,0,23,-104.27026124741926,0.0,10427.026124741926,72
REINFORCE,0,24,-104.1256943774131,0.0,10412.56943774131,75
REINFORCE,0,25,-104.2257010327148,0.0,10422.570103271479,78
REINFORCE,0,26,-104.24054200621326,0.0,10424.054200621325,81
REINFORCE,0,27,-104.14777230449663,0.0,10414.777230449663,84
REINFORCE,0,28,-104.18557077297257,0.0,10418.557077297257,87
REINFORCE,0,29,-104.1998012923691,0.0,10419.98012923691,90
REINFORCE,0,30,-104.17269708910452,0.0,10417.269708910451,93
REINFORCE,0,31,-104.20336309995488,0.0,10420.336309995488,96
REINFORCE,0,32,-104.26271057281315,0.0,10426.271057281314,99
REINFORCE,0,33,-104.28476553258312,0.0,10428.476553258311,102
REINFORCE,0,34,-104.21538813741597,0.0,10421.538813741598,105
REINFORCE,0,35,-104.20760790527693,0.0,10420.760790527693,108
REINFORCE,0,36,-104.28263838506821,0.0,10428.26383850682,111
REINFORCE,0,37,-104.31661752786333,0.0,10431.661752786333,114
REINFORCE,0,38,-104.20006197149748,0.0,10420.006197149747,117
REINFORCE,0,39,-104.23361476442889,0.0,10423.36147644289,120
REINFORCE,0,40,-104.18655821786706,0.0,10418.655821786706,123
REINFORCE,0,41,-104.13686723971144,0.0,10413.686723971143,126
REINFORCE,0,42,-104.23300953384283,0.0,10423.300953384283,129
REINFORCE,0,43,-104.2204868454159,0.0,10422.04868454159,132
REINFORCE,0,44,-104.23651721695781,0.0,10423.65172169578,135
REINFORCE,0,45,-104.15839447815455,0.0,10415.839447815455,138
REINFORCE,0,46,-104.19653289508103,0.0,10419.653289508104,141
REINFORCE,0,47,-104.20992113981825,0.0,10420.992113981825,144
REINFORCE,0,48,-104.15918345572726,0.0,10415.918345572725,147
REINFORCE,0,49,-104.19519898505794,0.0,10419.519898505794,150
REINFORCE,0,50,-104.2381858935802,0.0,10423.81858935802,153
REINFORCE,0,51,-104.22945686431876,0.07401918715583822,10430.34760514746,156
REINFORCE,0,52,-104.22997007421961,0.0,10422.99700742196,159
REINFORCE,0,53,-104.2413529700463,0.0052341602812822074,10424.658713032757,162
REINFORCE,0,54,-104.25929901519903,0.0,10425.929901519903,165
REINFORCE,0,55,-104.11381732687913,0.16332183489909102,10427.713916177821,168
REINFORCE,0,56,-103.33718807294203,0.9467878364104187,10428.397590935245,171
REINFORCE,0,57,-104.23444431318985,0.0,10423.444431318985,174
REINFORCE,0,58,-104.2971723305431,0.0,10429.71723305431,177
REINFORCE,0,59,-103.97176625038843,0.25399160865483505,10422.575785904326,180
REINFORCE,0,60,-104.27114109660175,0.0,10427.114109660175,183
REINFORCE,0,61,-103.77904142940118,0.45668018458851956,10423.57216139897,186
REINFORCE,0,62,-104.28966597460489,0.0,10428.966597460489,189
REINFORCE,0,63,-103.59695398461014,0.5964081947294639,10419.33621793396,192
REINFORCE,0,64,-103.1922279291079,0.8995684995779598,10409.179642868585,195
REINFORCE,0,65,-104.0959363654661,0.15066372011996831,10424.660008558607,198
REINFORCE,0,66,-104.32838914666846,0.0,10432.838914666845,201
REINFORCE,0,67,-104.25239245280773,0.0,10425.239245280773,204
REINFORCE,0,68,-104.28620726340209,0.0,10428.620726340208,207
REINFORCE,0,69,-103.76675997333345,0.4379135977885378,10420.467357112198,210
REINFORCE,0,70,-104.26732677925754,0.0,10426.732677925755,213
REINFORCE,0,71,-104.24165664750865,0.0,10424.165664750864,216
REINFORCE,0,72,-104.24872128602203,0.0,10424.872128602203,219
REINFORCE,0,73,-104.2718035203405,0.0,10427.180352034049,222
REINFORCE,0,74,-104.30860419330577,0.0,10430.860419330576,225
REINFORCE,0,75,-104.23322477753663,0.0,10423.322477753663,228
REINFORCE,0,76,-104.16551034525641,0.0,10416.55103452564,231
REINFORCE,0,77,-104.09079268673848,0.0,10409.079268673848,234
REINFORCE,0,78,-102.97584964707421,1.172819571508252,10414.866921858247,237
REINFORCE,0,79,-103.566680723882,0.6700715265927757,10423.675225047478,240
REINFORCE,0,80,-104.23941144279385,0.0,10423.941144279384,243
REINFORCE,0,81,-103.94146009452527,0.2750943089901492,10421.655440351542,246
REINFORCE,0,82,-104.07950832218614,0.15834758151527906,10423.785590370142,249
REINFORCE,0,83,-104.21102013867716,0.0,10421.102013867716,252
REINFORCE,0,84,-103.42056364590071,0.8163003657768941,10423.68640116776,255
REINFORCE,0,85,-104.06748216511082,0.20209910928745156,10426.958127439826,258
REINFORCE,0,86,-103.96636485635881,0.32744053229266656,10429.380538865147,261
REINFORCE,0,87,-103.743680527383,0.3896330505251919,10413.33135779082,264
REINFORCE,0,88,-103.38266663820352,0.7738549944369275,10415.652163264045,267
REINFORCE,0,89,-103.7818846594572,0.5364882947269218,10431.837295418412,270
REINFORCE,0,90,-103.53043627460707,0.6975573587121788,10422.799363331924,273
REINFORCE,0,91,-104.17063844414022,0.08370380036938707,10425.43422445096,276
REINFORCE,0,92,-103.96855157818186,0.26858556155746616,10423.713713973933,279
REINFORCE,0,93,-104.08333063114014,0.0,10408.333063114014,282
REINFORCE,0,94,-103.24802906048167,0.908227967235328,10415.6257027717,285
REINFORCE,0,95,-103.55292550478217,0.7211955829727295,10427.412108775488,288
REINFORCE,0,96,-103.9141330473755,0.3065786214909605,10422.071166886646,291
REINFORCE,0,97,-104.25173942838337,0.0,10425.173942838337,294
REINFORCE,0,98,-104.08525922531642,0.2031037259672579,10428.836295128367,297
REINFORCE,0,99,-104.26600344249121,0.03265970979458643,10429.866315228579,300
REINFORCE,0,100,-104.24457881403397,0.0,10424.457881403398,303
REINFORCE,0,101,-104.2330792697569,0.0,10423.307926975689,306
REINFORCE,0,102,-103.37941276342238,0.8360349992570475,10421.544776267943,309
REINFORCE,0,103,-103.0880884013743,1.2379696307420582,10432.605803211636,312
REINFORCE,0,104,-102.72707166203871,1.6299518888678448,10435.702355090656,315
REINFORCE,0,105,-102.86315803765889,1.3004929181869533,10416.365095584584,318
REINFORCE,0,106,-103.48834843816708,0.6508332502764413,10413.918168844351,321
REINFORCE,0,107,-104.19642220052782,0.0,10419.642220052781,324
REINFORCE,0,108,-104.1793000347972,0.0,10417.93000347972,327
REINFORCE,0,109,-103.35736255668421,0.8608350422116917,10421.81975988959,330
REINFORCE,0,110,-104.2505041201828,0.0,10425.05041201828,333
REINFORCE,0,111,-104.26514378171272,0.0,10426.514378171272,336
REINFORCE,0,112,-104.2567174502443,0.0,10425.671745024429,339
REINFORCE,0,113,-103.216708989939,1.022691873259944,10423.940086319893,342
REINFORCE,0,114,-104.20260277198747,0.0,10420.260277198748,345
REINFORCE,0,115,-103.52412480750765,0.6907338587081528,10421.48586662158,348
REINFORCE,0,116,-104.24193926282423,0.0,10424.193926282423,351
REINFORCE,0,117,-104.06356835451285,0.08599692166595041,10414.95652761788,354
REINFORCE,0,118,-104.22713123074314,0.0,10422.713123074314,357
REINFORCE,0,119,-103.73656960233328,0.47303253684194857,10420.960213917522,360
REINFORCE,0,120,-103.09008317318612,1.1606534815682226,10425.073665475433,363
REINFORCE,0,121,-103.03734676933149,1.082394039499988,10411.974080883148,366
REINFORCE,0,122,-102.81708781096015,1.5031966600172932,10432.028447097744,369
REINFORCE,0,123,-102.60701889353668,1.5942159884250042,10420.123488196168,372
REINFORCE,0,124,-102.81855748665315,1.441464687600578,10426.002217425372,375
REINFORCE,0,125,-103.44930619902817,0.7785020159521867,10422.780821498036,378
REINFORCE,0,126,-103.47701986767804,0.6623856287382037,10413.940549641624,381
REINFORCE,0,127,-102.56651815843352,1.5582427594584143,10412.476091789193,384
REINFORCE,0,128,-103.35505620251469,0.8975359454355925,10425.259214795027,387
REINFORCE,0,129,-103.75741089904753,0.5179968615217883,10427.540776056932,390
REINFORCE,0,130,-103.61253820280653,0.5461231944647773,10415.866139727132,393
REINFORCE,0,131,-103.04841974930225,1.093311215546107,10414.173096484836,396
REINFORCE,0,132,-102.90664089832458,1.3745948015823402,10428.123569990692,399
REINFORCE,0,133,-102.98823937376581,1.2563983292802527,10424.463770304606,402
REINFORCE,0,134,-102.95600581602223,1.2876957240412912,10424.37015400635,405
REINFORCE,0,135,-103.43003126576308,0.8070690797467126,10423.710034550979,408
REINFORCE,0,136,-103.02459083275428,1.1755704901374076,10420.016132289169,411
REINFORCE,0,137,-103.29579974894646,0.9435025199202669,10423.930226886674,414
REINFORCE,0,138,-103.20425259284636,1.036573085433794,10424.082567828016,417
REINFORCE,0,139,-102.49304274402635,1.7512383868080077,10424.428113083437,420
REINFORCE,0,140,-103.26426713691914,0.9948029788195942,10425.907011573874,423
REINFORCE,0,141,-102.70479740907284,1.5050494692815972,10420.984687835444,426
REINFORCE,0,142,-102.58985025806982,1.5531460216629833,10414.29962797328,429
REINFORCE,0,143,-103.20985019594825,1.0672852705880564,10427.713546653631,432
REINFORCE,0,144,-102.85624467454326,1.3043529436512924,10416.059761819455,435
REINFORCE,0,145,-102.98902649359859,1.2327341767174884,10422.176067031607,438
REINFORCE,0,146,-103.29709861063235,0.8977943682206644,10419.4892978853,441
REINFORCE,0,147,-102.62964916319508,1.5375241349924695,10416.717329818755,444
REINFORCE,0,148,-102.532249113464,1.7339570823302854,10426.62061957943,447
REINFORCE,0,149,-103.04109214631072,1.1324640644114012,10417.35562107221,450
REINFORCE,0,150,-102.599862314685,1.6836278059609566,10428.349012064595,453
REINFORCE,0,151,-102.12122007282555,2.0600694257280456,10418.12894985536,456
REINFORCE,0,152,-102.66987074610674,1.5775665838690847,10424.743732997582,459
REINFORCE,0,153,-103.4790128540745,0.7805279311998436,10425.954078527433,462
REINFORCE,0,154,-102.78476313087735,1.3800662784363924,10416.482940931373,465
REINFORCE,0,155,-103.44413109512023,0.7264839524319848,10417.061504755222,468
REINFORCE,0,156,-103.73811595354233,0.45539510344797307,10419.35110569903,471
REINFORCE,0,157,-102.75186180443201,1.506039416521086,10425.79012209531,474
REINFORCE,0,158,-102.5096666765534,1.6446059954137935,10415.42726719672,477
REINFORCE,0,159,-102.34210847052739,1.9962632323825789,10433.837170290997,480
REINFORCE,0,160,-102.46206999972212,1.6806172968991806,10414.26872966213,483
REINFORCE,0,161,-103.07487014775627,1.128526321238061,10420.339646899432,486
REINFORCE,0,162,-102.46505205695188,1.8447342599429524,10430.978631689482,489
REINFORCE,0,163,-102.5709434282009,1.6169234510049248,10418.786687920583,492
REINFORCE,0,164,-102.49909616709871,1.6541251903618148,10415.322135746052,495
REINFORCE,0,165,-103.04691258358392,1.2106001570994187,10425.751274068334,498
REINFORCE,0,166,-102.69431267387174,1.481178965525741,10417.549163939748,501
REINFORCE,0,167,-102.91090117939476,1.317915449386415,10422.881662878117,504
REINFORCE,0,168,-103.24735688468986,1.1191659078825769,10436.652279257243,507
REINFORCE,0,169,-102.61643527753246,1.6087504349949544,10422.518571252742,510
REINFORCE,0,170,-102.85546769134001,1.3688051744334837,10422.42728657735,513
REINFORCE,0,171,-102.2712440053578,2.018179579554051,10428.942358491186,516
REINFORCE,0,172,-102.6782538777428,1.4914238900053416,10416.967776774814,519
REINFORCE,0,173,-103.02063277562678,1.235823742857579,10425.645651848436,522
REINFORCE,0,174,-102.62959914333993,1.6121607381901244,10424.175988153005,525
REINFORCE,0,175,-102.52954314694655,1.8063899297974308,10433.593307674399,528
REINFORCE,0,176,-102.53570201223117,1.662373422458363,10419.807543468953,531
REINFORCE,0,177,-102.46896647369549,1.7741206150586617,10424.308708875415,534
REINFORCE,0,178,-103.38449080056131,0.8776907174045663,10426.218151796587,537
REINFORCE,0,179,-103.76150092724835,0.4704284936274088,10423.192942087575,540
REINFORCE,0,180,-104.26658960469896,0.0,10426.658960469897,543
REINFORCE,0,181,-103.91240245687865,0.3139665380248218,10422.636899490346,546
REINFORCE,0,182,-102.69588638751962,1.588422785490466,10428.430917301008,549
REINFORCE,0,183,-103.80187935354309,0.41607417465947627,10421.795352820256,552
REINFORCE,0,184,-103.66687461812056,0.7000626089059141,10436.693722702646,555
REINFORCE,0,185,-103.21415105898686,1.0476026521442012,10426.175371113106,558
REINFORCE,0,186,-103.17222613810624,1.0404699886785442,10421.269612678478,561
REINFORCE,0,187,-102.47567062556139,1.709289750348808,10418.49603759102,564
REINFORCE,0,188,-104.11835747540137,0.21487581113523202,10433.32332865366,567
REINFORCE,0,189,-104.32889491433903,0.0,10432.889491433903,570
REINFORCE,0,190,-103.13412329461326,1.0162163033273242,10415.033959794058,573
REINFORCE,0,191,-102.74508277613093,1.4658947810989642,10421.097755722989,576
REINFORCE,0,192,-103.13815847279388,1.0521359521532219,10419.02944249471,579
REINFORCE,0,193,-102.98054584000788,1.342577294079125,10432.3123134087,582
REINFORCE,0,194,-102.13661977910587,2.0127861195895846,10414.940589869544,585
REINFORCE,0,195,-102.67862904267278,1.5612623364699116,10423.989137914268,588
REINFORCE,0,196,-102.63879951163806,1.6417075367304221,10428.050704836847,591
REINFORCE,0,197,-103.29026353333373,1.0246760118364593,10431.493954517018,594
REINFORCE,0,198,-102.47902509846418,1.6538175878562287,10413.28426863204,597
REINFORCE,0,199,-103.06938754324023,1.2105740703149421,10427.996161355517,600
REINFORCE,1,0,-104.45506838416223,0.0,10445.506838416222,3
REINFORCE,1,1,-104.27340841525071,0.0,10427.34084152507,6
REINFORCE,1,2,-104.18590975437927,0.0,10418.590975437926,9
REINFORCE,1,3,-104.11151904519328,0.0,10411.151904519327,12
REINFORCE,1,4,-104.25781215389888,0.0,10425.781215389889,15
REINFORCE,1,5,-104.2437422679527,0.0,10424.37422679527,18
REINFORCE,1,6,-104.24561782027948,0.0,10424.561782027948,21
REINFORCE,1,7,-104.28403606085682,0.0,10428.403606085682,24
REINFORCE,1,8,-104.1140049584618,0.0,10411.400495846181,27
REINFORCE,1,9,-104.49698235034768,0.0,10449.698235034768,30
REINFORCE,1,10,-104.16833674869135,0.0,10416.833674869134,33
REINFORCE,1,11,-104.36066803798866,0.0,10436.066803798865,36
REINFORCE,1,12,-104.29735705637785,0.0,10429.735705637784,39
REINFORCE,1,13,-104.33170182274306,0.0,10433.170182274305,42
REINFORCE,1,14,-104.23050104706971,0.0,10423.05010470697,45
REINFORCE,1,15,-104.1072276026028,0.0,10410.72276026028,48
REINFORCE,1,16,-104.17062116799087,0.0,10417.062116799087,51
REINFORCE,1,17,-104.3652279945894,0.0,10436.52279945894,54
REINFORCE,1,18,-104.1555971157019,0.0,10415.55971157019,57
REINFORCE,1,19,-104.05544701982305,0.0,10405.544701982304,60
REINFORCE,1,20,-104.20362816971696,0.0,10420.362816971696,63
REINFORCE,1,21,-104.15332442378036,0.0,10415.332442378036,66
REINFORCE,1,22,-104.2267158593953,0.0,10422.67158593953,69
REINFORCE,1,23,-104.11366939792755,0.0,10411.366939792755,72
REINFORCE,1,24,-104.54681397507731,0.0,10454.681397507731,75
REINFORCE,1,25,-104.17764747160099,0.0,10417.7647471601,78
REINFORCE,1,26,-104.2799833804886,0.0,10427.99833804886,81
REINFORCE,1,27,-104.15842101491776,0.0,10415.842101491777,84
REINFORCE,1,28,-104.18132668159392,0.0,10418.132668159391,87
REINFORCE,1,29,-104.04064606685705,0.0,10404.064606685704,90
REINFORCE,1,30,-104.33971254325031,0.0,10433.971254325032,93
REINFORCE,1,31,-104.24615703975786,0.0,10424.615703975785,96
REINFORCE,1,32,-104.19349753583552,0.0,10419.349753583552,99
REINFORCE,1,33,-104.06781986758149,0.0,10406.78198675815,102
REINFORCE,1,34,-104.28512676790226,0.0,10428.512676790226,105
REINFORCE,1,35,-104.28999213396197,0.0,10428.999213396197,108
REINFORCE,1,36,-104.29646416047858,0.0,10429.646416047857,111
REINFORCE,1,37,-104.06022339424976,0.0,10406.022339424975,114
REINFORCE,1,38,-104.33101892357227,0.0,10433.101892357226,117
REINFORCE,1,39,-103.8375628330762,0.0,10383.75628330762,120
REINFORCE,1,40,-104.21766023348158,0.00830831359098072,10422.596854707257,123
REINFORCE,1,41,-104.01350092204547,0.0,10401.350092204546,126
REINFORCE,1,42,-104.01908896840047,0.0,10401.908896840047,129
REINFORCE,1,43,-104.32332201610036,0.0,10432.332201610036,132
REINFORCE,1,44,-104.25033867776078,0.0,10425.033867776077,135
REINFORCE,1,45,-104.26245197597684,0.0,10426.245197597684,138
REINFORCE,1,46,-104.10144250596095,0.0,10410.144250596095,141
REINFORCE,1,47,-104.11311742276216,0.0,10411.311742276215,144
REINFORCE,1,48,-104.32144006054871,0.0,10432.14400605487,147
REINFORCE,1,49,-104.31720085233657,0.0,10431.720085233657,150
REINFORCE,1,50,-103.95496394571305,0.0,10395.496394571304,153
REINFORCE,1,51,-104.09184174578475,0.0,10409.184174578475,156
REINFORCE,1,52,-104.47140171566939,0.0,10447.140171566938,159
REINFORCE,1,53,-104.03579186333336,0.0,10403.579186333336,162
REINFORCE,1,54,-104.06545098939327,0.0,10406.545098939327,165
REINFORCE,1,55,-104.16698382199189,0.0,10416.698382199189,168
REINFORCE,1,56,-104.1722845316847,0.0,10417.228453168469,171
REINFORCE,1,57,-104.37159329282747,0.0,10437.159329282747,174
REINFORCE,1,58,-104.29553892144493,0.0,10429.553892144493,177
REINFORCE,1,59,-104.2629944769797,0.10459406634357649,10436.758854332327,180
REINFORCE,1,60,-103.6114215988323,0.592103544621942,10420.352514345423,183
REINFORCE,1,61,-104.23203793667915,0.0,10423.203793667915,186
REINFORCE,1,62,-104.1024873659653,0.3738054776516382,10447.629284361694,189
REINFORCE,1,63,-104.28078421443684,0.0,10428.078421443683,192
REINFORCE,1,64,-103.62027913410152,0.43857223475107165,10405.88513688526,195
REINFORCE,1,65,-103.74006361621738,0.454982615770426,10419.50462319878,198
REINFORCE,1,66,-104.10762205099222,0.0,10410.762205099221,201
REINFORCE,1,67,-104.27203555371213,0.0,10427.203555371212,204
REINFORCE,1,68,-104.17684024904942,0.0,10417.684024904942,207
REINFORCE,1,69,-104.34499372456816,0.0,10434.499372456816,210
REINFORCE,1,70,-104.32632804548885,0.0,10432.632804548884,213
REINFORCE,1,71,-102.94575078035369,0.8337489620452585,10377.949974239895,216
REINFORCE,1,72,-103.48867819054516,0.8449255856863451,10433.36037762315,219
REINFORCE,1,73,-103.66500638640926,0.6662775061783841,10433.128389258765,222
REINFORCE,1,74,-103.11265252172839,1.052081973920329,10416.473449564872,225
REINFORCE,1,75,-104.30295705974198,0.0,10430.295705974198,228
REINFORCE,1,76,-104.24518347389917,0.0,10424.518347389918,231
REINFORCE,1,77,-104.30728522949586,0.0,10430.728522949586,234
REINFORCE,1,78,-103.79310299444097,0.2872454737516632,10408.034846819264,237
REINFORCE,1,79,-104.19394893233937,0.0,10419.394893233937,240
REINFORCE,1,80,-104.23042127447577,0.0,10423.042127447578,243
REINFORCE,1,81,-104.07023318670801,0.18820057408919544,10425.84337607972,246
REINFORCE,1,82,-103.71848949433581,0.6396538192946437,10435.814331363044,249
REINFORCE,1,83,-104.39299106987397,0.0,10439.299106987397,252
REINFORCE,1,84,-103.85322862054423,0.28046701260086504,10413.369563314509,255
REINFORCE,1,85,-103.89318480646591,0.1811664346288424,10407.435124109474,258
REINFORCE,1,86,-103.42925091547558,0.7002837724886413,10412.953468796422,261
REINFORCE,1,87,-103.28896480401094,0.7956122441414832,10408.457704815242,264
REINFORCE,1,88,-103.63807901432469,0.7241997390883146,10436.227875341301,267
REINFORCE,1,89,-103.24582313769967,0.8565098807756137,10410.23330184753,270
REINFORCE,1,90,-103.74259845459402,0.5933920325114155,10433.599048710543,273
REINFORCE,1,91,-103.53631620689093,0.7036273619274906,10423.994356881842,276
REINFORCE,1,92,-104.2275948498516,0.0,10422.75948498516,279
REINFORCE,1,93,-103.03438339860999,1.208681059762323,10424.306445837232,282
REINFORCE,1,94,-103.4906279068387,0.6913748469752545,10418.200275381394,285
REINFORCE,1,95,-103.23557342681212,0.9586527541322316,10419.422618094435,288
REINFORCE,1,96,-103.88059740512966,0.3347991351177244,10421.539654024738,291
REINFORCE,1,97,-103.29965541353016,0.8764871293657714,10417.614254289592,294
REINFORCE,1,98,-103.61931522255006,0.8877226952085593,10450.70379177586,297
REINFORCE,1,99,-104.1948007169474,0.0,10419.48007169474,300
REINFORCE,1,100,-103.86268812905088,0.3438609200103526,10420.654904906123,303
REINFORCE,1,101,-103.87455596242317,0.32259076321527047,10419.714672563845,306
REINFORCE,1,102,-104.14464069853418,0.0,10414.464069853417,309
REINFORCE,1,103,-104.22351925424402,0.021403243596098243,10424.492249784013,312
REINFORCE,1,104,-104.02078336058533,0.0,10402.078336058532,315
REINFORCE,1,105,-104.09937780237993,0.0,10409.937780237993,318
REINFORCE,1,106,-103.80485577593295,0.39330150751329684,10419.815728344625,321
REINFORCE,1,107,-103.49921548149997,0.60018852374664,10409.940400524662,324
REINFORCE,1,108,-102.97240554383863,1.3319174552824329,10430.432299912107,327
REINFORCE,1,109,-102.85599105322596,1.3574201744315202,10421.341122765749,330
REINFORCE,1,110,-103.43480274171499,0.5743700952050226,10400.917283692,333
REINFORCE,1,111,-104.01304998924233,0.0,10401.304998924234,336
REINFORCE,1,112,-104.14083585700737,0.0,10414.083585700737,339
REINFORCE,1,113,-104.01313187723696,0.31489377811748254,10432.802565535443,342
REINFORCE,1,114,-102.8195554866779,1.3348450490767227,10415.440053575461,345
REINFORCE,1,115,-103.03666309689723,1.149898731073805,10418.656182797104,348
REINFORCE,1,116,-102.59890226184608,1.7439520903921681,10434.285435223825,351
REINFORCE,1,117,-102.30091749281692,1.7678648377617914,10406.87823305787,354
REINFORCE,1,118,-102.95944739279098,1.201253962981312,10416.070135577229,357
REINFORCE,1,119,-102.39528662847547,1.727789949785823,10412.30765782613,360
REINFORCE,1,120,-104.20030560311561,0.1417306888914993,10434.20362920071,363
REINFORCE,1,121,-102.75940972456428,1.4839688042370351,10424.337852880131,366
REINFORCE,1,122,-102.71819714012013,1.3421600538089629,10406.035719392909,369
REINFORCE,1,123,-103.30035684671827,0.926240786303985,10422.659763302225,372
REINFORCE,1,124,-103.41371179589508,0.8121556849056732,10422.586748080075,375
REINFORCE,1,125,-103.90646473985791,0.30360853898101725,10421.007327883894,378
REINFORCE,1,126,-102.97374019210294,1.1588794081381906,10413.261960024112,381
REINFORCE,1,127,-102.82482433092923,1.3250075111857398,10414.983184211498,384
REINFORCE,1,128,-103.0988673960312,1.170561955640335,10426.942935167153,387
